no,"sex(male:1,female:0)",age,height,weight,bmi,preference, experimental environment,sensitivity,date,time,room((meeting:1 reception:2 drinks:3)),thermal sensation,thermal comfort(com:1 discom:0),thermal preference (C:1 U:2 W:3),seat number,temp,humid
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,15:00:00,1.0,0.0,1.0,2.0,9.0,25.8,15.2
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,15:30:00,1.0,1.0,1.0,1.0,9.0,25.9,16.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,16:00:00,1.0,1.0,0.0,1.0,9.0,25.6,17.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,16:30:00,1.0,0.0,1.0,2.0,9.0,25.4,17.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,17:00:00,1.0,0.0,1.0,2.0,9.0,25.3,18.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/13,17:30:00,1.0,0.0,1.0,2.0,9.0,25.2,18.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,9:00:00,1.0,nan,nan,nan,18.0,22.5,14.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,9:30:00,1.0,nan,nan,nan,18.0,22.9,16.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,10:00:00,1.0,nan,nan,nan,18.0,23.1,17.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,10:30:00,1.0,0.0,1.0,2.0,18.0,23.3,17.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,11:00:00,1.0,0.0,1.0,2.0,18.0,24.4,16.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,11:30:00,1.0,0.0,1.0,2.0,18.0,24.8,16.8
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,12:00:00,1.0,0.5,1.0,1.0,18.0,25.1,17.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,14:30:00,1.0,0.5,0.0,1.0,18.0,25.8,14.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,15:00:00,1.0,0.0,1.0,2.0,18.0,25.4,16.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,15:30:00,1.0,0.5,1.0,1.0,18.0,25.3,17.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,16:00:00,1.0,0.0,1.0,2.0,18.0,25.2,18.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,16:30:00,1.0,0.0,1.0,1.0,18.0,25.1,18.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,17:00:00,1.0,0.0,1.0,1.0,18.0,25.1,18.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/18,17:30:00,1.0,0.5,1.0,2.0,18.0,25.0,18.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,9:00:00,1.0,0.0,1.0,2.0,6.0,21.9,11.8
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,9:30:00,1.0,0.0,1.0,2.0,6.0,22.5,13.2
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,10:00:00,1.0,-1.0,1.0,3.0,6.0,22.8,14.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,10:30:00,1.0,-1.0,0.0,3.0,6.0,23.1,14.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,11:00:00,1.0,0.0,1.0,2.0,6.0,24.1,14.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,11:30:00,1.0,0.0,1.0,2.0,6.0,24.6,14.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,12:00:00,1.0,0.0,1.0,2.0,6.0,25.0,13.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,14:30:00,1.0,0.0,1.0,2.0,6.0,25.8,13.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,15:00:00,1.0,1.0,0.0,1.0,6.0,25.4,14.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,15:30:00,1.0,1.0,0.0,1.0,6.0,25.2,14.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,16:00:00,1.0,1.0,0.0,1.0,6.0,25.2,15.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,16:30:00,1.0,0.0,1.0,1.0,6.0,25.1,15.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,17:00:00,1.0,0.0,1.0,2.0,6.0,25.1,16.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/17,17:30:00,1.0,0.0,1.0,2.0,6.0,25.0,16.2
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,9:00:00,1.0,0.0,1.0,2.0,13.0,22.8,16.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,9:30:00,1.0,-1.0,1.0,3.0,13.0,23.2,18.3
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,13.0,23.5,19.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,10:30:00,1.0,0.0,1.0,2.0,13.0,23.8,19.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,11:00:00,1.0,0.0,1.0,2.0,13.0,24.0,19.8
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,11:30:00,1.0,0.0,1.0,3.0,13.0,24.1,20.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,13.0,24.2,20.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,14:30:00,1.0,0.0,1.0,2.0,13.0,23.9,18.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,15:00:00,1.0,0.0,1.0,2.0,13.0,24.5,18.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,15:30:00,1.0,1.0,0.0,1.0,13.0,25.1,18.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,16:00:00,1.0,1.0,0.0,1.0,13.0,25.0,19.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,16:30:00,1.0,0.0,1.0,2.0,13.0,24.9,20.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,17:00:00,1.0,1.0,0.0,1.0,13.0,24.9,20.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/16,17:30:00,1.0,0.0,1.0,2.0,13.0,24.8,20.1
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,9:00:00,1.0,1.0,1.0,1.0,11.0,22.5,16.7
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,9:30:00,1.0,1.0,1.0,1.0,11.0,22.9,17.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,10:00:00,1.0,0.0,1.0,2.0,11.0,23.2,18.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,10:30:00,1.0,1.0,1.0,1.0,11.0,24.2,17.8
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,11:00:00,1.0,0.0,1.0,1.0,11.0,24.5,17.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,11:30:00,1.0,0.0,1.0,2.0,11.0,24.9,17.9
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,12:00:00,1.0,0.0,1.0,2.0,11.0,25.2,17.8
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,14:30:00,1.0,0.0,1.0,1.0,11.0,25.8,15.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,15:00:00,1.0,0.0,1.0,2.0,11.0,25.4,16.4
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,15:30:00,1.0,0.0,1.0,1.0,11.0,25.2,17.0
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,16:00:00,1.0,0.5,1.0,1.0,11.0,25.2,17.6
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,16:30:00,1.0,0.0,1.0,2.0,11.0,25.1,18.2
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,17:00:00,1.0,0.0,1.0,2.0,11.0,25.1,18.5
50,0,23,170.0,60.0,20.76124567,-1,1,1,2021/1/15,17:30:00,1.0,0.5,1.0,2.0,11.0,25.1,19.2
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,9:00:00,1.0,-1.0,1.0,3.0,11.0,21.5,13.9
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,9:30:00,1.0,-1.0,1.0,3.0,11.0,22.0,14.8
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,10:00:00,1.0,-1.0,1.0,3.0,11.0,22.5,15.1
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,10:30:00,1.0,-1.0,1.0,3.0,11.0,23.2,14.4
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,11:00:00,1.0,0.0,1.0,2.0,11.0,23.9,14.4
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,11:30:00,1.0,0.0,1.0,2.0,11.0,24.4,14.3
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,12:00:00,1.0,0.0,1.0,2.0,11.0,24.8,14.3
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,14:30:00,1.0,0.0,1.0,2.0,11.0,24.9,13.5
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,15:00:00,1.0,1.0,0.0,1.0,11.0,25.2,14.1
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,15:30:00,1.0,1.0,0.0,1.0,11.0,24.8,14.9
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,16:00:00,1.0,1.0,0.0,1.0,11.0,24.5,15.5
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,16:30:00,1.0,1.0,0.0,1.0,11.0,24.3,15.8
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,17:00:00,1.0,1.0,0.0,1.0,11.0,24.4,16.1
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/9,17:30:00,1.0,1.0,0.0,1.0,11.0,24.4,16.2
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,9:00:00,2.0,0.0,1.0,2.0,9.0,27.1,12.5
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,9:30:00,2.0,0.0,1.0,2.0,9.0,27.6,13.4
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,10:00:00,2.0,1.0,0.0,1.0,9.0,28.2,13.4
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,10:30:00,2.0,1.0,0.0,1.0,9.0,24.7,15.8
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,11:00:00,2.0,1.0,0.0,1.0,9.0,24.0,16.4
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,11:30:00,2.0,-1.0,0.0,3.0,9.0,23.7,16.7
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,12:00:00,2.0,-1.0,0.0,3.0,9.0,23.4,16.7
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,14:30:00,2.0,-1.0,0.0,3.0,9.0,22.0,16.8
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,15:00:00,2.0,-1.0,0.0,3.0,9.0,22.4,17.3
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,15:30:00,2.0,-1.0,0.0,3.0,9.0,22.6,17.6
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,16:00:00,2.0,0.0,1.0,2.0,9.0,28.0,13.3
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,16:30:00,2.0,1.0,0.0,1.0,9.0,28.8,12.9
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,17:00:00,2.0,1.0,0.0,1.0,9.0,27.9,13.9
51,1,25,190.0,95.0,26.31578947,0,-1,1,2021/1/10,17:30:00,2.0,1.0,0.0,1.0,9.0,28.0,13.9
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,9:00:00,2.0,0.5,1.0,2.0,10.0,21.8,17.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,9:30:00,2.0,1.0,1.0,2.0,10.0,22.4,18.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,10:00:00,2.0,0.5,1.0,2.0,10.0,22.8,18.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,10:30:00,2.0,0.0,1.0,2.0,10.0,26.2,16.2
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,11:00:00,2.0,0.0,1.0,2.0,10.0,26.9,15.6
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,11:30:00,2.0,1.0,1.0,1.0,10.0,27.0,15.9
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,12:00:00,2.0,0.0,1.0,2.0,10.0,27.4,16.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,14:30:00,2.0,0.8,1.0,1.0,10.0,28.3,13.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,15:00:00,2.0,1.0,1.0,1.0,10.0,26.3,16.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,15:30:00,2.0,1.0,1.0,1.0,10.0,26.0,16.8
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,16:00:00,2.0,0.8,1.0,2.0,10.0,25.8,17.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,16:30:00,2.0,1.0,1.0,1.0,10.0,25.7,17.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,17:00:00,2.0,1.2,1.0,1.0,10.0,25.5,17.5
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/15,17:30:00,2.0,0.2,1.0,2.0,10.0,25.3,17.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,9:00:00,1.0,0.5,1.0,2.0,16.0,22.8,16.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,9:30:00,1.0,1.2,0.0,1.0,16.0,23.2,18.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,10:00:00,1.0,0.0,1.0,2.0,16.0,23.5,19.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,10:30:00,1.0,0.2,1.0,2.0,16.0,23.8,19.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,11:00:00,1.0,0.5,1.0,2.0,16.0,24.0,19.8
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,11:30:00,1.0,0.5,1.0,2.0,16.0,24.1,20.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,12:00:00,1.0,0.0,1.0,2.0,16.0,24.2,20.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,14:30:00,1.0,-0.2,1.0,2.0,16.0,23.9,18.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,15:00:00,1.0,0.0,1.0,2.0,16.0,24.5,18.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,15:30:00,1.0,0.5,1.0,2.0,16.0,25.1,18.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,16:00:00,1.0,0.5,1.0,2.0,16.0,25.0,19.9
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,16:30:00,1.0,0.8,1.0,2.0,16.0,24.9,20.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,17:00:00,1.0,0.0,1.0,2.0,16.0,24.9,20.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/16,17:30:00,1.0,0.5,1.0,2.0,16.0,24.8,20.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,9:00:00,2.0,0.5,1.0,2.0,14.0,20.9,15.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,9:30:00,2.0,0.8,1.0,2.0,14.0,21.4,17.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,10:00:00,2.0,1.0,1.0,2.0,14.0,22.0,17.5
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,10:30:00,2.0,0.2,1.0,2.0,14.0,22.3,16.9
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,11:00:00,2.0,0.1,1.0,2.0,14.0,25.3,14.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,11:30:00,2.0,0.0,1.0,2.0,14.0,25.8,13.8
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,12:00:00,2.0,0.2,1.0,2.0,14.0,26.3,13.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,14:30:00,2.0,1.0,0.0,1.0,14.0,27.3,11.6
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,15:00:00,2.0,0.2,1.0,1.0,14.0,25.5,13.8
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,15:30:00,2.0,0.5,1.0,2.0,14.0,25.3,14.2
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,16:00:00,2.0,0.2,1.0,2.0,14.0,25.4,14.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,16:30:00,2.0,0.2,1.0,2.0,14.0,25.3,14.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,17:00:00,2.0,0.0,1.0,2.0,14.0,25.2,14.6
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/17,17:30:00,2.0,0.5,1.0,2.0,14.0,24.9,14.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,9:00:00,1.0,-0.5,1.0,2.0,7.0,22.5,14.9
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,9:30:00,1.0,0.8,1.0,2.0,7.0,22.9,16.7
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,10:00:00,1.0,1.0,1.0,2.0,7.0,23.1,17.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,10:30:00,1.0,0.2,1.0,2.0,7.0,23.3,17.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,11:00:00,1.0,0.8,1.0,2.0,7.0,24.4,16.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,11:30:00,1.0,0.3,1.0,2.0,7.0,24.8,16.8
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,12:00:00,1.0,0.5,1.0,2.0,7.0,25.1,17.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,14:30:00,1.0,0.8,1.0,2.0,7.0,25.8,14.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,15:00:00,1.0,0.2,1.0,2.0,7.0,25.4,16.3
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,15:30:00,1.0,0.5,1.0,2.0,7.0,25.3,17.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,16:00:00,1.0,0.2,1.0,2.0,7.0,25.2,18.1
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,16:30:00,1.0,0.5,1.0,2.0,7.0,25.1,18.0
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,17:00:00,1.0,0.4,1.0,2.0,7.0,25.1,18.4
54,1,22,180.0,70.0,21.60493827,-1,0,1,2021/1/18,17:30:00,1.0,0.3,1.0,2.0,7.0,25.0,18.9
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,9:00:00,2.0,-1.0,1.0,3.0,4.0,17.1,18.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,9:30:00,2.0,-1.0,1.0,3.0,4.0,18.4,19.8
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,10:00:00,2.0,-1.5,0.0,3.0,4.0,22.4,15.4
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,10:30:00,2.0,-1.0,0.0,3.0,4.0,23.9,14.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,11:00:00,2.0,0.0,1.0,2.0,4.0,27.1,12.2
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,11:30:00,2.0,0.0,1.0,2.0,4.0,25.3,14.4
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,12:00:00,2.0,0.5,1.0,2.0,4.0,26.0,14.1
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,14:30:00,2.0,1.0,1.0,2.0,4.0,26.3,13.4
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,15:00:00,2.0,1.0,1.0,2.0,4.0,26.9,13.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,15:30:00,2.0,1.5,0.0,1.0,4.0,27.5,13.1
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,16:00:00,2.0,1.5,1.0,2.0,4.0,24.0,16.5
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,16:30:00,2.0,1.0,1.0,2.0,4.0,23.1,17.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,17:00:00,2.0,0.0,1.0,2.0,4.0,22.7,18.5
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/9,17:30:00,2.0,0.0,1.0,2.0,4.0,22.4,18.5
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,9:00:00,3.0,0.0,1.0,2.0,8.0,22.0,14.8
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,9:30:00,3.0,0.5,1.0,1.0,8.0,22.3,16.2
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,10:00:00,3.0,0.0,1.0,2.0,8.0,22.9,17.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,10:30:00,3.0,1.0,1.0,1.0,8.0,25.1,16.6
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,11:00:00,3.0,1.0,0.0,1.0,8.0,26.2,16.2
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,11:30:00,3.0,1.5,0.0,1.0,8.0,27.0,16.0
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,12:00:00,3.0,2.0,0.0,1.0,8.0,27.5,15.8
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,14:30:00,3.0,1.0,1.0,1.0,8.0,26.5,12.8
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,15:00:00,3.0,1.5,1.0,1.0,8.0,27.1,14.0
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,15:30:00,3.0,1.5,0.0,1.0,8.0,27.6,15.4
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,16:00:00,3.0,1.5,0.0,1.0,8.0,26.4,15.2
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,16:30:00,3.0,2.0,0.0,1.0,8.0,26.1,16.0
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,17:00:00,3.0,1.0,1.0,2.0,8.0,25.6,15.9
55,1,24,173.0,70.0,23.38868656,0,1,0,2021/1/13,17:30:00,3.0,2.0,0.0,1.0,8.0,25.6,16.7
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,9:00:00,2.0,0.0,1.0,2.0,1.0,21.8,17.7
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,9:30:00,2.0,0.2,1.0,2.0,1.0,22.4,18.0
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,10:00:00,2.0,0.2,1.0,2.0,1.0,22.8,18.3
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,10:30:00,2.0,0.5,1.0,2.0,1.0,26.2,16.2
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,11:00:00,2.0,0.8,1.0,1.0,1.0,26.9,15.6
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,11:30:00,2.0,0.7,1.0,2.0,1.0,27.0,15.9
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,12:00:00,2.0,1.0,1.0,1.0,1.0,27.4,16.0
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,14:30:00,2.0,2.5,0.0,1.0,1.0,28.3,13.7
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,15:00:00,2.0,2.1,0.0,1.0,1.0,26.3,16.0
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,15:30:00,2.0,2.0,1.0,1.0,1.0,26.0,16.8
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,16:00:00,2.0,1.0,1.0,2.0,1.0,25.8,17.0
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,16:30:00,2.0,1.0,1.0,2.0,1.0,25.7,17.4
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,17:00:00,2.0,0.5,1.0,2.0,1.0,25.5,17.5
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/15,17:30:00,2.0,0.0,1.0,2.0,1.0,25.3,17.3
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,9:00:00,2.0,0.0,1.0,2.0,14.0,21.4,15.8
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,9:30:00,2.0,-0.2,1.0,3.0,14.0,22.0,16.5
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,10:00:00,2.0,0.0,1.0,2.0,14.0,22.3,17.1
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,10:30:00,2.0,-0.5,1.0,3.0,14.0,22.6,17.1
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,11:00:00,2.0,0.0,1.0,2.0,14.0,25.6,15.4
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,11:30:00,2.0,1.0,1.0,2.0,14.0,26.3,15.0
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,12:00:00,2.0,1.5,1.0,2.0,14.0,26.7,14.7
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,14:30:00,2.0,1.0,1.0,2.0,14.0,25.0,15.6
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,15:00:00,2.0,0.8,1.0,2.0,14.0,25.1,16.2
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,15:30:00,2.0,0.8,1.0,2.0,14.0,25.4,16.8
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,16:00:00,2.0,0.6,1.0,2.0,14.0,25.5,17.1
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,16:30:00,2.0,0.6,1.0,2.0,14.0,25.6,17.4
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,17:00:00,2.0,0.0,1.0,2.0,14.0,25.4,17.9
56,1,26,186.0,82.0,23.7021621,0,0,2,2021/1/18,17:30:00,2.0,0.0,1.0,2.0,14.0,25.2,17.7
