ÊµÑéÈËÔ±±àºÅ,ÄêÁä,Éí¸ß,ÌåÖØ,BMI,ÈÕÆÚ,Ê±¼ä,ÎÂ¶È£¨¡æ£©,Êª¶È£¨%£©,ÈÈÊæÊÊ½ÓÊÜ³Ì¶È£¨-3~3£©,ÈÈ¸Ğ¾õ£¨-3~3£©,ÓĞÎŞ·ç¸Ğ
2,22,178,65,20.51508648,2018/7/13,15:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/13,15:30:00,24.2,52,0.9,-0.7,0
2,22,178,65,20.51508648,2018/7/13,16:00:00,24.6,50,1.2,0,0
2,22,178,65,20.51508648,2018/7/13,16:30:00,26.6,52,1.8,0.2,0
2,22,178,65,20.51508648,2018/7/13,17:00:00,27,56,1.7,0.2,0
2,22,178,65,20.51508648,2018/7/13,17:30:00,27.3,57,1.6,0.7,0
2,22,178,65,20.51508648,2018/7/16,8:50:00,28.2,59,-0.8,1.2,0
2,22,178,65,20.51508648,2018/7/16,9:00:00,28.4,59,0.8,1.7,0
2,22,178,65,20.51508648,2018/7/16,9:30:00,24.8,55,0.5,-0.2,0
2,22,178,65,20.51508648,2018/7/16,10:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,10:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,11:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,11:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,12:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,14:20:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/16,14:30:00,24.8,55,0.5,-0.3,0
2,22,178,65,20.51508648,2018/7/16,15:00:00,24.9,53,1.6,0,0
2,22,178,65,20.51508648,2018/7/16,15:30:00,25.3,53,1.2,0,0
2,22,178,65,20.51508648,2018/7/16,16:00:00,25.1,50,1.6,-0.3,1
2,22,178,65,20.51508648,2018/7/16,16:30:00,22,52,1.7,-1,1
2,22,178,65,20.51508648,2018/7/16,17:00:00,21.9,54,-0.7,-0.7,1
2,22,178,65,20.51508648,2018/7/16,17:30:00,21.9,53,-0.9,-1.2,1
2,22,178,65,20.51508648,2018/7/16,18:00:00,21.6,52,0.2,0.7,1
2,22,178,65,20.51508648,2018/7/17,8:50:00,22.4,54,0.8,-0.3,0
2,22,178,65,20.51508648,2018/7/17,9:00:00,22.2,52,1.2,-0.7,0
2,22,178,65,20.51508648,2018/7/17,9:30:00,23.6,54,1.3,0.3,0
2,22,178,65,20.51508648,2018/7/17,10:00:00,25.1,57,0.5,0.2,0
2,22,178,65,20.51508648,2018/7/17,10:30:00,25.7,59,0.8,0.2,0
2,22,178,65,20.51508648,2018/7/17,11:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/17,11:30:00,26.7,58,1.7,1.3,0
2,22,178,65,20.51508648,2018/7/17,12:00:00,27.2,58,1.7,0,0
2,22,178,65,20.51508648,2018/7/17,14:20:00,27.4,59,1.7,0,0
2,22,178,65,20.51508648,2018/7/17,14:30:00,27.8,62,2.1,1.1,0
2,22,178,65,20.51508648,2018/7/17,15:00:00,23.6,54,1.1,0,1
2,22,178,65,20.51508648,2018/7/17,15:30:00,22.3,50,-0.3,-1,1
2,22,178,65,20.51508648,2018/7/17,16:00:00,21.7,52,-0.5,-1.2,1
2,22,178,65,20.51508648,2018/7/17,16:30:00,23,55,-0.5,-1,1
2,22,178,65,20.51508648,2018/7/17,17:00:00,26.5,52,1.5,-0.1,0
2,22,178,65,20.51508648,2018/7/17,17:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/18,8:50:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/18,9:00:00,27.8,60,1.4,1,0
2,22,178,65,20.51508648,2018/7/18,9:30:00,23.4,50,1.2,-0.7,0
2,22,178,65,20.51508648,2018/7/18,10:00:00,21.6,53,1.2,-0.8,0
2,22,178,65,20.51508648,2018/7/18,10:30:00,24.7,53,0.8,0.2,0
2,22,178,65,20.51508648,2018/7/18,11:00:00,25.1,52,0.7,0.2,0
2,22,178,65,20.51508648,2018/7/18,11:30:00,27.3,53,0.8,0.2,0
2,22,178,65,20.51508648,2018/7/18,12:00:00,28.2,53,0.2,0.3,0
2,22,178,65,20.51508648,2018/7/18,14:20:00,27.3,48,1.7,0,0
2,22,178,65,20.51508648,2018/7/18,14:30:00,27.4,49,1.6,0.7,0
2,22,178,65,20.51508648,2018/7/18,15:00:00,28,48,1.5,0.5,0
2,22,178,65,20.51508648,2018/7/18,15:30:00,28.4,47,1.7,0,0
2,22,178,65,20.51508648,2018/7/18,16:00:00,23.5,47,1.7,-0.6,1
2,22,178,65,20.51508648,2018/7/18,16:30:00,22.5,47,0.8,-0.5,1
2,22,178,65,20.51508648,2018/7/18,17:00:00,22.5,47,1.7,0,1
2,22,178,65,20.51508648,2018/7/18,17:30:00,25,48,0.7,0.8,0
2,22,178,65,20.51508648,2018/7/19,  8:50,30,59,-1,-1,0
2,22,178,65,20.51508648,2018/7/19,  9:00,29.9,57,-1,-1,0
2,22,178,65,20.51508648,2018/7/19,9:30:00,27.1,46,0,0,1
2,22,178,65,20.51508648,2018/7/19,10:00:00,27,45,0,0,1
2,22,178,65,20.51508648,2018/7/19,10:30:00,26.6,47,0,0,1
2,22,178,65,20.51508648,2018/7/19,11:00:00,27,44,1,-0.5,1
2,22,178,65,20.51508648,2018/7/19,11:30:00,26.2,47,1,-0.5,1
2,22,178,65,20.51508648,2018/7/19,12:00:00,26.4,47,1,-0.5,1
2,22,178,65,20.51508648,2018/7/19,14:20:00,30.5,52,-1.5,2,1
2,22,178,65,20.51508648,2018/7/19,14:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/19,15:00:00,27.9,40,-0.5,-1,1
2,22,178,65,20.51508648,2018/7/19,15:30:00,27.7,39,-0.5,-0.5,1
2,22,178,65,20.51508648,2018/7/19,16:00:00,27.6,41,-1,0,1
2,22,178,65,20.51508648,2018/7/19,16:30:00,27.4,44,0,0,1
2,22,178,65,20.51508648,2018/7/19,17:00:00,27.8,40,1,-1,1
2,22,178,65,20.51508648,2018/7/19,17:30:00,27.3,41,1,0.5,0
2,22,178,65,20.51508648,2018/7/20,  8:50,31.6,56,1,1,0
2,22,178,65,20.51508648,2018/7/20,  9:00,31,57,0.5,0.5,0
2,22,178,65,20.51508648,2018/7/20,9:30:00,29.5,45,1,1,0
2,22,178,65,20.51508648,2018/7/20,10:00:00,29.7,43,0,0.5,0
2,22,178,65,20.51508648,2018/7/20,10:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,11:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,11:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,12:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,14:20:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,14:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,15:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,15:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,16:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,16:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,17:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/20,17:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,  8:50,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,  9:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,9:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,10:00:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,10:30:00,nan,nan,nan,nan,nan
2,22,178,65,20.51508648,2018/7/21,11:00:00,27.2,44,1,0.5,0
2,22,178,65,20.51508648,2018/7/21,11:30:00,27.2,43,1,-0.5,0
2,22,178,65,20.51508648,2018/7/21,12:00:00,27.1,44,1,-0.5,0
2,22,178,65,20.51508648,2018/7/21,14:20:00,25.7,46,1,-0.5,0
2,22,178,65,20.51508648,2018/7/21,14:30:00,25.6,44,1.5,-0.5,0
2,22,178,65,20.51508648,2018/7/21,15:00:00,28.4,38,-0.5,-1,0
2,22,178,65,20.51508648,2018/7/21,15:30:00,28.1,40,-1,-0.5,0
2,22,178,65,20.51508648,2018/7/21,16:00:00,25.3,44,-1,0,1
2,22,178,65,20.51508648,2018/7/21,16:30:00,26.4,42,0,0,0
2,22,178,65,20.51508648,2018/7/21,17:00:00,26.9,45,1,-1,0
2,22,178,65,20.51508648,2018/7/21,17:30:00,26.3,44,1,0.5,0
3,23,181,70,21.36686914,2018/7/11,8:50:00,nan,nan,nan,nan,nan
3,23,181,70,21.36686914,2018/7/11,9:00:00,nan,nan,nan,nan,nan
3,23,181,70,21.36686914,2018/7/11,9:30:00,25.2,54,2.7,-0.3,0
3,23,181,70,21.36686914,2018/7/11,10:00:00,25,52,2.2,-1,0
3,23,181,70,21.36686914,2018/7/11,10:30:00,24.9,54,1.2,-0.8,0
3,23,181,70,21.36686914,2018/7/11,11:00:00,24.6,51,1.2,-0.7,0
3,23,181,70,21.36686914,2018/7/11,11:30:00,24.5,52,0.7,-0.7,0
3,23,181,70,21.36686914,2018/7/11,12:00:00,25.9,52,0.7,0,0
3,23,181,70,21.36686914,2018/7/11,14:20:00,26,57,2.7,-0.2,0
3,23,181,70,21.36686914,2018/7/11,14:30:00,nan,nan,nan,nan,nan
3,23,181,70,21.36686914,2018/7/11,15:00:00,25.2,53,2.5,0,0
3,23,181,70,21.36686914,2018/7/11,15:30:00,24.8,51,2.5,0,0
3,23,181,70,21.36686914,2018/7/11,16:00:00,24.7,53,2.7,0,0
3,23,181,70,21.36686914,2018/7/11,16:30:00,24.3,50,2.7,-0.8,0
3,23,181,70,21.36686914,2018/7/11,17:00:00,25.9,52,2.7,0,0
3,23,181,70,21.36686914,2018/7/11,17:30:00,26.5,53,2.7,0,0
3,23,181,70,21.36686914,2018/7/13,8:50:00,nan,nan,nan,nan,nan
3,23,181,70,21.36686914,2018/7/13,9:00:00,23.4,61,0.8,-1.2,0
3,23,181,70,21.36686914,2018/7/13,9:30:00,25,60,2.7,0,0
3,23,181,70,21.36686914,2018/7/13,10:00:00,25.5,60,2.7,0.3,0
3,23,181,70,21.36686914,2018/7/13,10:30:00,26,59,2.6,0.2,0
3,23,181,70,21.36686914,2018/7/13,11:00:00,26.3,59,2.7,0.3,0
3,23,181,70,21.36686914,2018/7/13,11:30:00,26.7,58,2.5,0.3,0
3,23,181,70,21.36686914,2018/7/13,12:00:00,25.1,54,2.5,0,0
3,23,181,70,21.36686914,2018/7/13,14:20:00,24.3,55,2.6,-1.1,0
3,23,181,70,21.36686914,2018/7/13,14:30:00,24.4,53,2.7,-0.9,0
3,23,181,70,21.36686914,2018/7/13,15:00:00,24.7,51,2.7,-1,0
3,23,181,70,21.36686914,2018/7/13,15:30:00,25,51,2.7,-0.5,0
3,23,181,70,21.36686914,2018/7/13,16:00:00,25.2,51,2.8,0,0
3,23,181,70,21.36686914,2018/7/13,16:30:00,25.2,52,2.8,0,0
3,23,181,70,21.36686914,2018/7/13,17:00:00,25.1,52,2.6,-0.5,0
3,23,181,70,21.36686914,2018/7/13,17:30:00,25.2,53,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,8:50:00,22.5,60,2.2,-1.7,0
3,23,181,70,21.36686914,2018/7/14,9:00:00,22.7,67,2.2,-1.2,0
3,23,181,70,21.36686914,2018/7/14,9:30:00,24.5,64,2.7,-0.5,0
3,23,181,70,21.36686914,2018/7/14,10:00:00,25.3,63,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,10:30:00,25.8,64,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,11:00:00,26.4,63,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,11:30:00,24.9,54,2.7,-0.4,0
3,23,181,70,21.36686914,2018/7/14,12:00:00,24.7,52,2.8,-0.5,0
3,23,181,70,21.36686914,2018/7/14,14:20:00,23.5,57,2.5,-1,0
3,23,181,70,21.36686914,2018/7/14,14:30:00,23.6,58,2.5,-1,0
3,23,181,70,21.36686914,2018/7/14,15:00:00,25.2,56,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,15:30:00,25.8,54,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,16:00:00,26.5,52,2.5,0.2,0
3,23,181,70,21.36686914,2018/7/14,16:30:00,26.7,51,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,17:00:00,25.4,49,2.7,0,0
3,23,181,70,21.36686914,2018/7/14,17:30:00,25.4,48,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,8:50:00,27.5,60,2.3,1.2,0
3,23,181,70,21.36686914,2018/7/15,9:00:00,27.6,61,2.2,1,0
3,23,181,70,21.36686914,2018/7/15,9:30:00,26.4,53,2.8,0,0
3,23,181,70,21.36686914,2018/7/15,10:00:00,26.3,53,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,10:30:00,26.1,51,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,11:00:00,25.3,46,2.7,-0.5,0
3,23,181,70,21.36686914,2018/7/15,11:30:00,26.4,50,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,12:00:00,26.7,51,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,14:20:00,26.8,52,2.7,0.2,0
3,23,181,70,21.36686914,2018/7/15,14:30:00,26.8,52,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,15:00:00,27.1,53,2.5,0.5,0
3,23,181,70,21.36686914,2018/7/15,15:30:00,27.5,51,2.2,0.7,0
3,23,181,70,21.36686914,2018/7/15,16:00:00,26.5,48,2.8,0,0
3,23,181,70,21.36686914,2018/7/15,16:30:00,26.5,49,2.7,0,0
3,23,181,70,21.36686914,2018/7/15,17:00:00,26.3,47,2.8,0,0
3,23,181,70,21.36686914,2018/7/15,17:30:00,26.4,48,2.7,0,0
3,23,181,70,21.36686914,2018/7/16,8:50:00,28.2,56,2,1,0
3,23,181,70,21.36686914,2018/7/16,9:00:00,28.2,57,2,1,0
3,23,181,70,21.36686914,2018/7/16,9:30:00,26.8,50,2.8,0,0
3,23,181,70,21.36686914,2018/7/16,10:00:00,50,2.7,0,0,0
3,23,181,70,21.36686914,2018/7/16,10:30:00,26.1,47,2.7,0,0
4,22,162,53,20.19509221,2018/7/7,8:50:00,27.9,56,0.5,2,0
4,22,162,53,20.19509221,2018/7/7,9:00:00,27.1,56,0.5,3,0
4,22,162,53,20.19509221,2018/7/7,9:30:00,26.5,59,0.7,1.5,0
4,22,162,53,20.19509221,2018/7/7,10:00:00,27.1,52,2,0,0
4,22,162,53,20.19509221,2018/7/7,10:30:00,26.9,51,2.5,-0.5,0
4,22,162,53,20.19509221,2018/7/7,11:00:00,26.7,50,2.5,-0.5,0
4,22,162,53,20.19509221,2018/7/7,11:30:00,26.3,44,1.5,-0.5,0
4,22,162,53,20.19509221,2018/7/7,12:00:00,26.2,44,1,-1,0
4,22,162,53,20.19509221,2018/7/7,14:20:00,24.9,48,0.5,1,0
4,22,162,53,20.19509221,2018/7/7,14:30:00,25.9,47,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/7,15:00:00,26.1,44,2.5,0,0
4,22,162,53,20.19509221,2018/7/7,15:30:00,27.5,47,1.55,0.5,0
4,22,162,53,20.19509221,2018/7/7,16:00:00,27.7,48,-0.5,2.5,0
4,22,162,53,20.19509221,2018/7/7,16:30:00,27,50,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/7,17:00:00,26.1,42,1,-1,0
4,22,162,53,20.19509221,2018/7/7,17:30:00,25.3,43,-0.5,-1.5,0
4,22,162,53,20.19509221,2018/7/8,8:50:00,21.8,63,-1.5,1,0
4,22,162,53,20.19509221,2018/7/8,9:00:00,22.1,62,-0.5,1,0
4,22,162,53,20.19509221,2018/7/8,9:30:00,22.5,57,-2,-2,0
4,22,162,53,20.19509221,2018/7/8,10:00:00,24.2,55,0.5,-0.5,0
4,22,162,53,20.19509221,2018/7/8,10:30:00,25.2,63,1,-0.5,0
4,22,162,53,20.19509221,2018/7/8,11:00:00,25.8,68,1.5,-0.5,0
4,22,162,53,20.19509221,2018/7/8,11:30:00,26,64,2,-0.5,0
4,22,162,53,20.19509221,2018/7/8,12:00:00,26.3,62,1.5,-0.5,0
4,22,162,53,20.19509221,2018/7/8,14:20:00,23.2,55,-0.5,1.5,0
4,22,162,53,20.19509221,2018/7/8,14:30:00,22.9,58,-0.5,-0.5,0
4,22,162,53,20.19509221,2018/7/8,15:00:00,22.6,56,-1.5,-1.5,0
4,22,162,53,20.19509221,2018/7/8,15:30:00,25.2,58,1.5,0,0
4,22,162,53,20.19509221,2018/7/8,16:00:00,25.7,59,2.5,0,0
4,22,162,53,20.19509221,2018/7/8,16:30:00,26.1,61,2.5,0,0
4,22,162,53,20.19509221,2018/7/8,17:00:00,26.3,62,0.5,0.5,0
4,22,162,53,20.19509221,2018/7/8,17:30:00,26.5,63,-0.5,1,0
4,22,162,53,20.19509221,2018/7/9,8:50:00,21.7,61,-3,-3,0
4,22,162,53,20.19509221,2018/7/9,9:00:00,22.4,64,-1,-1.5,0
4,22,162,53,20.19509221,2018/7/9,9:30:00,22.2,59,-2,-2,0
4,22,162,53,20.19509221,2018/7/9,10:00:00,24.7,57,0.5,-1,0
4,22,162,53,20.19509221,2018/7/9,10:30:00,25.4,60,1.5,0,0
4,22,162,53,20.19509221,2018/7/9,11:00:00,25.7,60,2,0,0
4,22,162,53,20.19509221,2018/7/9,11:30:00,26,60,1.5,0,0
4,22,162,53,20.19509221,2018/7/9,12:00:00,26.2,60,1,0,0
4,22,162,53,20.19509221,2018/7/9,14:20:00,25.9,60,-1,2,0
4,22,162,53,20.19509221,2018/7/9,14:30:00,26.1,60,-1,2,0
4,22,162,53,20.19509221,2018/7/9,15:00:00,25,58,0.5,0,0
4,22,162,53,20.19509221,2018/7/9,15:30:00,24.6,60,0,-1,0
4,22,162,53,20.19509221,2018/7/9,16:00:00,24.8,53,-1,-1,0
4,22,162,53,20.19509221,2018/7/9,16:30:00,24.5,60,1,0,0
4,22,162,53,20.19509221,2018/7/9,17:00:00,24.4,60,1,0.5,0
4,22,162,53,20.19509221,2018/7/9,17:30:00,24.4,61,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/10,8:50:00,26.1,59,-1.5,2.5,0
4,22,162,53,20.19509221,2018/7/10,9:00:00,26.4,60,-2,2,0
4,22,162,53,20.19509221,2018/7/10,9:30:00,26.9,60,0,1,0
4,22,162,53,20.19509221,2018/7/10,10:00:00,24.8,59,1,0,0
4,22,162,53,20.19509221,2018/7/10,10:30:00,24.4,56,-1,-1,0
4,22,162,53,20.19509221,2018/7/10,11:00:00,23.7,53,-1.5,-2,0
4,22,162,53,20.19509221,2018/7/10,11:30:00,25.1,50,0.5,-0.5,0
4,22,162,53,20.19509221,2018/7/10,12:00:00,24.9,49,-0.5,-1.5,0
4,22,162,53,20.19509221,2018/7/10,14:20:00,24,55,-2,2,0
4,22,162,53,20.19509221,2018/7/10,14:30:00,24.4,55,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/10,15:00:00,25.9,55,2.5,0,0
4,22,162,53,20.19509221,2018/7/10,15:30:00,26.7,55,2,-0.5,0
4,22,162,53,20.19509221,2018/7/10,16:00:00,26.8,59,-0.5,0.5,0
4,22,162,53,20.19509221,2018/7/10,16:30:00,27.2,60,3,0,0
4,22,162,53,20.19509221,2018/7/10,17:00:00,27.4,60,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/10,17:30:00,27.5,61,1,1,0
4,22,162,53,20.19509221,2018/7/11,8:50:00,26.4,60,-3,3,0
4,22,162,53,20.19509221,2018/7/11,9:00:00,26.4,61,-2.5,2.5,0
4,22,162,53,20.19509221,2018/7/11,9:30:00,26.9,61,-1.5,2.5,0
4,22,162,53,20.19509221,2018/7/11,10:00:00,24.5,58,0.5,-1,0
4,22,162,53,20.19509221,2018/7/11,10:30:00,24,54,0.5,-1.5,0
4,22,162,53,20.19509221,2018/7/11,11:00:00,24,53,-2,-2,0
4,22,162,53,20.19509221,2018/7/11,11:30:00,24.2,54,-2.5,-2,0
4,22,162,53,20.19509221,2018/7/11,12:00:00,23.5,53,-3,-3,0
4,22,162,53,20.19509221,2018/7/11,14:20:00,23.3,56,-2,2,0
4,22,162,53,20.19509221,2018/7/11,14:30:00,23.9,57,1.5,0,0
4,22,162,53,20.19509221,2018/7/11,15:00:00,24.5,52,0.5,0,0
4,22,162,53,20.19509221,2018/7/11,15:30:00,25.2,51,0.5,0.5,0
4,22,162,53,20.19509221,2018/7/11,16:00:00,25.8,53,1.5,-0.5,0
4,22,162,53,20.19509221,2018/7/11,16:30:00,26.3,53,0.5,1,0
4,22,162,53,20.19509221,2018/7/11,17:00:00,26.5,55,0.5,1,0
4,22,162,53,20.19509221,2018/7/11,17:30:00,26.8,57,-1,1,0
4,22,162,53,20.19509221,2018/7/12,8:50:00,22.1,58,-1.5,2.5,0
4,22,162,53,20.19509221,2018/7/12,9:00:00,23,57,1.5,0.5,0
4,22,162,53,20.19509221,2018/7/12,9:30:00,23.5,57,0.5,-0.5,0
4,22,162,53,20.19509221,2018/7/12,10:00:00,25,56,0.5,1,0
4,22,162,53,20.19509221,2018/7/12,10:30:00,25.6,56,-0.5,1.5,0
4,22,162,53,20.19509221,2018/7/12,11:00:00,26,57,2,0,0
4,22,162,53,20.19509221,2018/7/12,11:30:00,26.4,57,2,0,0
4,22,162,53,20.19509221,2018/7/12,12:00:00,26.5,57,3,0,0
4,22,162,53,20.19509221,2018/7/12,14:20:00,26.1,57,-2.5,2,0
4,22,162,53,20.19509221,2018/7/12,14:30:00,25,56,1,1,0
4,22,162,53,20.19509221,2018/7/12,15:00:00,24.4,45,1,0,0
4,22,162,53,20.19509221,2018/7/12,15:30:00,23.7,53,1.5,-1,0
4,22,162,53,20.19509221,2018/7/12,16:00:00,23,52,-1.5,-1.5,0
4,22,162,53,20.19509221,2018/7/12,16:30:00,23.4,56,-1.5,-1.5,0
4,22,162,53,20.19509221,2018/7/12,17:00:00,24.9,63,1.5,-0.5,0
4,22,162,53,20.19509221,2018/7/12,17:30:00,25.5,60,0.5,-1,0
4,22,162,53,20.19509221,2018/7/13,8:50:00,26.2,59,-3,2.5,0
4,22,162,53,20.19509221,2018/7/13,9:00:00,26.4,59,-3,2,0
4,22,162,53,20.19509221,2018/7/13,9:30:00,24.9,60,1,1,0
4,22,162,53,20.19509221,2018/7/13,10:00:00,25.3,51,2.5,-0.5,0
4,22,162,53,20.19509221,2018/7/13,10:30:00,24.8,47,-0.5,-1.5,0
4,22,162,53,20.19509221,2018/7/13,11:00:00,25,51,0.5,-2,0
4,22,162,53,20.19509221,2018/7/13,11:30:00,24,55,1,-1,0
4,22,162,53,20.19509221,2018/7/13,12:00:00,23.9,55,1,0,0
4,22,162,53,20.19509221,2018/7/13,14:20:00,25.2,63,-3,3,0
4,22,162,53,20.19509221,2018/7/13,14:30:00,25.6,58,-1.5,2,0
4,22,162,53,20.19509221,2018/7/13,15:00:00,25.4,48,3,0,0
4,22,162,53,20.19509221,2018/7/13,15:30:00,25.5,47,3,0,0
4,22,162,53,20.19509221,2018/7/13,16:00:00,25.7,45,1.5,1,0
4,22,162,53,20.19509221,2018/7/13,16:30:00,26.8,49,-1.5,2,0
4,22,162,53,20.19509221,2018/7/13,17:00:00,27.3,52,2,2,0
4,22,162,53,20.19509221,2018/7/13,17:30:00,27.5,53,2.5,1,0
4,22,162,53,20.19509221,2018/7/16,8:50:00,28.1,54,0,2.5,0
4,22,162,53,20.19509221,2018/7/16,9:00:00,28.6,55,-3,3,0
4,22,162,53,20.19509221,2018/7/16,9:30:00,28.2,58,-2,3,0
4,22,162,53,20.19509221,2018/7/16,10:00:00,28.2,56,1,1.5,0
4,22,162,53,20.19509221,2018/7/16,10:30:00,24.4,50,-0.5,0,0
4,22,162,53,20.19509221,2018/7/16,11:00:00,nan,nan,nan,nan,nan
4,22,162,53,20.19509221,2018/7/16,11:30:00,nan,nan,nan,nan,nan
4,22,162,53,20.19509221,2018/7/16,12:00:00,nan,nan,nan,nan,nan
4,22,162,53,20.19509221,2018/7/16,14:20:00,25.7,53,-2,2,0
4,22,162,53,20.19509221,2018/7/16,14:30:00,26,53,-3,2.5,0
4,22,162,53,20.19509221,2018/7/16,15:00:00,26.9,49,2,0,0
4,22,162,53,20.19509221,2018/7/16,15:30:00,26.6,50,1.5,-1,0
4,22,162,53,20.19509221,2018/7/16,16:00:00,27.2,46,1.5,-1.5,1
4,22,162,53,20.19509221,2018/7/16,16:30:00,25.8,46,-3,-3,1
4,22,162,53,20.19509221,2018/7/16,17:00:00,24.3,49,-3,-3,1
4,22,162,53,20.19509221,2018/7/16,17:30:00,23.9,50,-3,-3,1
4,22,162,53,20.19509221,2018/7/16,18:00:00,nan,nan,nan,nan,nan
4,22,162,53,20.19509221,2018/7/17,8:50:00,22.9,54,-0.5,0,0
4,22,162,53,20.19509221,2018/7/17,9:00:00,23.4,54,1,0,0
4,22,162,53,20.19509221,2018/7/17,9:30:00,25,52,3,0,0
4,22,162,53,20.19509221,2018/7/17,10:00:00,26.1,56,2,0,0
4,22,162,53,20.19509221,2018/7/17,10:30:00,26.6,58,2,0.5,0
4,22,162,53,20.19509221,2018/7/17,11:00:00,27.2,60,2,0.5,0
4,22,162,53,20.19509221,2018/7/17,11:30:00,27.4,57,1.5,1.5,0
4,22,162,53,20.19509221,2018/7/17,12:00:00,28,59,3,1.5,0
4,22,162,53,20.19509221,2018/7/17,14:20:00,27.6,62,-3,3,0
4,22,162,53,20.19509221,2018/7/17,14:30:00,28.3,63,-3,3,0
4,22,162,53,20.19509221,2018/7/17,15:00:00,26.7,49,0.5,-1,1
4,22,162,53,20.19509221,2018/7/17,15:30:00,24.2,49,-2,-2,1
4,22,162,53,20.19509221,2018/7/17,16:00:00,23.9,52,-2.5,-2.5,1
4,22,162,53,20.19509221,2018/7/17,16:30:00,23.9,54,-3,-3,1
4,22,162,53,20.19509221,2018/7/17,17:00:00,26.7,54,2,0.5,0
4,22,162,53,20.19509221,2018/7/17,17:30:00,27.7,54,0.5,2,0
4,22,162,53,20.19509221,2018/7/18,8:50:00,27.5,61,-3,3,0
4,22,162,53,20.19509221,2018/7/18,9:00:00,27.8,60,-3,3,0
4,22,162,53,20.19509221,2018/7/18,9:30:00,24,50,0,-1,1
4,22,162,53,20.19509221,2018/7/18,10:00:00,22.8,50,-1,-2,1
4,22,162,53,20.19509221,2018/7/18,10:30:00,22.6,51,-2,-2.5,1
4,22,162,53,20.19509221,2018/7/18,11:00:00,25.7,52,2,0,0
4,22,162,53,20.19509221,2018/7/18,11:30:00,27.1,54,3,0,0
4,22,162,53,20.19509221,2018/7/18,12:00:00,27.9,55,1,1,0
4,22,162,53,20.19509221,2018/7/18,14:20:00,26.5,49,-1,-0.5,0
4,22,162,53,20.19509221,2018/7/18,14:30:00,26.7,50,-1,-1,0
4,22,162,53,20.19509221,2018/7/18,15:00:00,27.3,50,2,1,0
4,22,162,53,20.19509221,2018/7/18,15:30:00,27.9,48,1,1.5,0
4,22,162,53,20.19509221,2018/7/18,16:00:00,23.9,47,-1,-1,1
4,22,162,53,20.19509221,2018/7/18,16:30:00,23.2,46,-2,-2,1
